sns,instagram,1014281292,null,null,null,null
sns,instagram,1014463257,null,null,null,null
sns,instagram,1015060,null,null,null,null
sns,instagram,1015140483,null,null,null,null
sns,instagram,1015198499,null,null,null,null
sns,instagram,1015233641,null,null,null,null
sns,instagram,1016168937,null,null,null,null
sns,instagram,1016506596,null,null,null,null
sns,instagram,1016585689,null,null,null,null
sns,instagram,1016678938,null,null,null,null
sns,instagram,1016802355,null,null,null,null
sns,instagram,1016880320,null,null,null,null
sns,instagram,1016887333,null,null,null,null
sns,instagram,1016965955,null,null,null,null
sns,instagram,1017220551,null,null,null,null
sns,instagram,1017245289,null,null,null,null
sns,instagram,1017531745,null,null,null,null
sns,instagram,1017596482,null,null,null,null
sns,instagram,1017858,null,null,null,null
sns,instagram,1018611885,null,null,null,null
sns,instagram,1018950090,null,null,null,null
sns,instagram,1019020739,null,null,null,null
sns,instagram,1019068569,null,null,null,null
sns,instagram,1019304167,null,null,null,null
sns,instagram,1019334986,null,null,null,null
sns,instagram,1019360020,null,null,null,null
sns,instagram,1019441159,null,null,null,null
sns,instagram,1019485683,null,null,null,null
sns,instagram,1019602531,null,null,null,null
sns,instagram,1019685159,null,null,null,null
sns,instagram,1019870434,null,null,null,null
sns,instagram,1019889595,null,null,null,null
sns,instagram,1020135598,null,null,null,null
sns,instagram,1020697879,null,null,null,null
sns,instagram,1020729090,null,null,null,null
sns,instagram,1020984717,null,null,null,null
sns,instagram,1021016,null,null,null,null
sns,instagram,1021081298,null,null,null,null
sns,instagram,1021300560,null,null,null,null
sns,instagram,1021326757,null,null,null,null
sns,instagram,1021563297,null,null,null,null
sns,instagram,1022370512,null,null,null,null
sns,instagram,1022692052,null,null,null,null
sns,instagram,1022823447,null,null,null,null
sns,instagram,1022907853,null,null,null,null
sns,instagram,1023059284,null,null,null,null
sns,instagram,1023206221,null,null,null,null
sns,instagram,1023537220,null,null,null,null
sns,instagram,1024005662,null,null,null,null
sns,instagram,1024146559,null,null,null,null
sns,instagram,1024228452,null,null,null,null
sns,instagram,1024356963,null,null,null,null
sns,instagram,1024528326,null,null,null,null
sns,instagram,1024569726,null,null,null,null
sns,instagram,1024607908,null,null,null,null
sns,instagram,1024847713,null,null,null,null
sns,instagram,1025131198,null,null,null,null
sns,instagram,1025429445,null,null,null,null
sns,instagram,1025599142,null,null,null,null
sns,instagram,1025927055,null,null,null,null
sns,instagram,1026255142,null,null,null,null
sns,instagram,1026460382,null,null,null,null
sns,instagram,1026471064,null,null,null,null
sns,instagram,1026618559,null,null,null,null
sns,instagram,1027147639,null,null,null,null
sns,instagram,1027355327,null,null,null,null
sns,instagram,1027371919,null,null,null,null
sns,instagram,1027379605,null,null,null,null
sns,instagram,102742,null,null,null,null
sns,instagram,1027459753,null,null,null,null
sns,instagram,1027597378,null,null,null,null
sns,instagram,1027712019,null,null,null,null
sns,instagram,1027889741,null,null,null,null
sns,instagram,1028116097,null,null,null,null
sns,instagram,1028406415,null,null,null,null
sns,instagram,10284988,null,null,null,null
sns,instagram,1028540490,null,null,null,null
sns,instagram,1028749868,null,null,null,null
sns,instagram,1029613637,null,null,null,null
sns,instagram,1030490428,null,null,null,null
sns,instagram,1030534042,null,null,null,null
sns,instagram,1030627,null,null,null,null
sns,instagram,1030628311,null,null,null,null
sns,instagram,1030843474,null,null,null,null
sns,instagram,1031004341,null,null,null,null
sns,instagram,1031233866,null,null,null,null
sns,instagram,1031390255,null,null,null,null
sns,instagram,1031538093,null,null,null,null
sns,instagram,1031701298,null,null,null,null
sns,instagram,1031798204,null,null,null,null
sns,instagram,1031904015,null,null,null,null
sns,instagram,1032266139,null,null,null,null
sns,instagram,1032269699,null,null,null,null
sns,instagram,10328158,null,null,null,null
sns,instagram,1032856435,null,null,null,null
sns,instagram,1033129408,null,null,null,null
sns,instagram,10331999,null,null,null,null
sns,instagram,1033382638,null,null,null,null
sns,instagram,1034605044,null,null,null,null
sns,instagram,1034884,null,null,null,null
sns,instagram,1034914583,null,null,null,null
sns,instagram,1035144278,null,null,null,null
sns,instagram,1035173924,null,null,null,null
sns,instagram,1035432174,null,null,null,null
sns,instagram,1035847244,null,null,null,null
sns,instagram,1035893,null,null,null,null
sns,instagram,1036006683,null,null,null,null
sns,instagram,1036194776,null,null,null,null
sns,instagram,1036578229,null,null,null,null
sns,instagram,1036763304,null,null,null,null
sns,instagram,1037018627,null,null,null,null
sns,instagram,1037038135,null,null,null,null
sns,instagram,1037508011,null,null,null,null
sns,instagram,1037530952,null,null,null,null
sns,instagram,1037705513,null,null,null,null
sns,instagram,1038191141,null,null,null,null
sns,instagram,1038854312,null,null,null,null
sns,instagram,1038962679,null,null,null,null
sns,instagram,1039015966,null,null,null,null
sns,instagram,1039211914,null,null,null,null
sns,instagram,1039386354,null,null,null,null
sns,instagram,1039457394,null,null,null,null
sns,instagram,1040101209,null,null,null,null
sns,instagram,1040502738,null,null,null,null
sns,instagram,1040629390,null,null,null,null
sns,instagram,1040852559,null,null,null,null
sns,instagram,1041603623,null,null,null,null
sns,instagram,1041859078,null,null,null,null
sns,instagram,1042123626,null,null,null,null
sns,instagram,1042664564,null,null,null,null
sns,instagram,1042899299,null,null,null,null
sns,instagram,1043303960,null,null,null,null
sns,instagram,1043548678,null,null,null,null
sns,instagram,1043653697,null,null,null,null
sns,instagram,1043721638,null,null,null,null
sns,instagram,10440241,null,null,null,null
sns,instagram,1044101107,null,null,null,null
sns,instagram,1044531474,null,null,null,null
sns,instagram,1044545732,null,null,null,null
sns,instagram,1044603299,null,null,null,null
sns,instagram,1044956043,null,null,null,null
sns,instagram,1045026128,null,null,null,null
sns,instagram,1045164,null,null,null,null
sns,instagram,1045189790,null,null,null,null
sns,instagram,1045545003,null,null,null,null
sns,instagram,10460771,null,null,null,null
sns,instagram,1046202,null,null,null,null
sns,instagram,1046370159,null,null,null,null
sns,instagram,1046435536,null,null,null,null
sns,instagram,1046714462,null,null,null,null
sns,instagram,1046889115,null,null,null,null
sns,instagram,1047123732,null,null,null,null
sns,instagram,1047124243,null,null,null,null
sns,instagram,1047352643,null,null,null,null
sns,instagram,1047412380,null,null,null,null
sns,instagram,1047495272,null,null,null,null
sns,instagram,10475061,null,null,null,null
sns,instagram,1047567163,null,null,null,null
sns,instagram,1047793847,null,null,null,null
sns,instagram,104785182,null,null,null,null
sns,instagram,1048140729,null,null,null,null
sns,instagram,1048164,null,null,null,null
sns,instagram,1048185672,null,null,null,null
sns,instagram,1048195208,null,null,null,null
sns,instagram,104851389,null,null,null,null
sns,instagram,10485843,null,null,null,null
sns,instagram,1048603638,null,null,null,null
sns,instagram,1048662095,null,null,null,null
sns,instagram,1048933236,null,null,null,null
sns,instagram,1049160333,null,null,null,null
sns,instagram,1049366864,null,null,null,null
sns,instagram,1049397338,null,null,null,null
sns,instagram,1049431581,null,null,null,null
sns,instagram,1049673833,null,null,null,null
sns,instagram,1049743070,null,null,null,null
sns,instagram,1051160210,null,null,null,null
sns,instagram,1051295699,null,null,null,null
sns,instagram,1051350672,null,null,null,null
sns,instagram,1051511542,null,null,null,null
sns,instagram,1051739841,null,null,null,null
sns,instagram,10518751,null,null,null,null
sns,instagram,1051945853,null,null,null,null
sns,instagram,1052496734,null,null,null,null
sns,instagram,1052497362,null,null,null,null
sns,instagram,1052509432,null,null,null,null
sns,instagram,1052572098,null,null,null,null
sns,instagram,1052805969,null,null,null,null
sns,instagram,1052943588,null,null,null,null
sns,instagram,1053182515,null,null,null,null
sns,instagram,1053270176,null,null,null,null
sns,instagram,1053347591,null,null,null,null
sns,instagram,1053577137,null,null,null,null
sns,instagram,1053593515,null,null,null,null
sns,instagram,1053602972,null,null,null,null
sns,instagram,1053605667,null,null,null,null
sns,instagram,1054170879,null,null,null,null
sns,instagram,1054214319,null,null,null,null
sns,instagram,1054257298,null,null,null,null
sns,instagram,1054332,null,null,null,null
sns,instagram,1054764459,null,null,null,null
sns,instagram,1054830,null,null,null,null
sns,instagram,1055066286,null,null,null,null
sns,instagram,1055223413,null,null,null,null
sns,instagram,1056234536,null,null,null,null
sns,instagram,1056285360,null,null,null,null
sns,instagram,1056314,null,null,null,null
sns,instagram,1056407506,null,null,null,null
sns,instagram,1056576192,null,null,null,null
sns,instagram,1056581764,null,null,null,null
sns,instagram,10565913,null,null,null,null
sns,instagram,1056593554,null,null,null,null
sns,instagram,1056619622,null,null,null,null
sns,instagram,1056829112,null,null,null,null
sns,instagram,1057152801,null,null,null,null
sns,instagram,1057222517,null,null,null,null
sns,instagram,1057278110,null,null,null,null
sns,instagram,1057597290,null,null,null,null
sns,instagram,1057599337,null,null,null,null
sns,instagram,1057818061,null,null,null,null
sns,instagram,1057823961,null,null,null,null
sns,instagram,1057830860,null,null,null,null
sns,instagram,1057871356,null,null,null,null
sns,instagram,1058321206,null,null,null,null
sns,instagram,1058517909,null,null,null,null
sns,instagram,1058545654,null,null,null,null
sns,instagram,1059063652,null,null,null,null
sns,instagram,1059643289,null,null,null,null
sns,instagram,10596837,null,null,null,null
sns,instagram,1059707224,null,null,null,null
sns,instagram,1059786573,null,null,null,null
sns,instagram,1059791727,null,null,null,null
sns,instagram,1059855811,null,null,null,null
sns,instagram,1060004778,null,null,null,null
sns,instagram,1060025684,null,null,null,null
sns,instagram,1060266289,null,null,null,null
sns,instagram,1060329338,null,null,null,null
sns,instagram,1060394331,null,null,null,null
sns,instagram,1060869487,null,null,null,null
sns,instagram,1061230047,null,null,null,null
sns,instagram,1061256983,null,null,null,null
sns,instagram,10612790,null,null,null,null
sns,instagram,1061364116,null,null,null,null
sns,instagram,1061477253,null,null,null,null
sns,instagram,1061513891,null,null,null,null
sns,instagram,1061601244,null,null,null,null
sns,instagram,1061652479,null,null,null,null
sns,instagram,1061807188,null,null,null,null
sns,instagram,1061837508,null,null,null,null
sns,instagram,1061843345,null,null,null,null
sns,instagram,1061851301,null,null,null,null
sns,instagram,1062219939,null,null,null,null
sns,instagram,1062445005,null,null,null,null
sns,instagram,10628775,null,null,null,null
sns,instagram,1063443225,null,null,null,null
sns,instagram,1063784289,null,null,null,null
sns,instagram,1063823560,null,null,null,null
sns,instagram,1063877878,null,null,null,null
sns,instagram,1063916731,null,null,null,null
sns,instagram,1064695651,null,null,null,null
sns,instagram,1064885799,null,null,null,null
sns,instagram,1064896253,null,null,null,null
sns,instagram,1065377405,null,null,null,null
sns,instagram,1065763892,null,null,null,null
sns,instagram,1065766772,null,null,null,null
sns,instagram,1065986388,null,null,null,null
sns,instagram,1066237145,null,null,null,null
sns,instagram,1066797272,null,null,null,null
sns,instagram,1067522729,null,null,null,null
sns,instagram,1067737092,null,null,null,null
sns,instagram,10679936,null,null,null,null
sns,instagram,1068047613,null,null,null,null
sns,instagram,1068192005,null,null,null,null
sns,instagram,1068223709,null,null,null,null
sns,instagram,1068333835,null,null,null,null
sns,instagram,1068468498,null,null,null,null
sns,instagram,1068491360,null,null,null,null
sns,instagram,10685287,null,null,null,null
sns,instagram,1068575663,null,null,null,null
sns,instagram,1068640472,null,null,null,null
sns,instagram,1068663621,null,null,null,null
sns,instagram,1068957366,null,null,null,null
sns,instagram,10691058,null,null,null,null
sns,instagram,1069160898,null,null,null,null
sns,instagram,1069279075,null,null,null,null
sns,instagram,1069353678,null,null,null,null
sns,instagram,1069369363,null,null,null,null
sns,instagram,1069422047,null,null,null,null
sns,instagram,1069510208,null,null,null,null
sns,instagram,1069669972,null,null,null,null
sns,instagram,1069816085,null,null,null,null
sns,instagram,1070942501,null,null,null,null
sns,instagram,1071071440,null,null,null,null
sns,instagram,1071079526,null,null,null,null
sns,instagram,1071142842,null,null,null,null
sns,instagram,1071172125,null,null,null,null
sns,instagram,1071224797,null,null,null,null
sns,instagram,1071454460,null,null,null,null
sns,instagram,1071509029,null,null,null,null
sns,instagram,1071613453,null,null,null,null
sns,instagram,1071668830,null,null,null,null
sns,instagram,1071849607,null,null,null,null
sns,instagram,1071881368,null,null,null,null
sns,instagram,1071897806,null,null,null,null
sns,instagram,1072011196,null,null,null,null
sns,instagram,1072080023,null,null,null,null
sns,instagram,1072271814,null,null,null,null
sns,instagram,1072323719,null,null,null,null
sns,instagram,1072599774,null,null,null,null
sns,instagram,1072823661,null,null,null,null
sns,instagram,1073075445,null,null,null,null
sns,instagram,1073080073,null,null,null,null
sns,instagram,1073108501,null,null,null,null
sns,instagram,1073269217,null,null,null,null
sns,instagram,1073348048,null,null,null,null
sns,instagram,1073766,null,null,null,null
sns,instagram,1073934676,null,null,null,null
sns,instagram,1074031306,null,null,null,null
sns,instagram,1074684715,null,null,null,null
sns,instagram,1074767398,null,null,null,null
sns,instagram,1074916,null,null,null,null
sns,instagram,1075004486,null,null,null,null
sns,instagram,1075331681,null,null,null,null
sns,instagram,1075336336,null,null,null,null
sns,instagram,1075338073,null,null,null,null
sns,instagram,10755148,null,null,null,null
sns,instagram,1075542268,null,null,null,null
sns,instagram,1075745969,null,null,null,null
sns,instagram,1076069066,null,null,null,null
sns,instagram,1076074932,null,null,null,null
sns,instagram,1076222072,null,null,null,null
sns,instagram,1076229719,null,null,null,null
sns,instagram,1076446397,null,null,null,null
sns,instagram,1076485629,null,null,null,null
sns,instagram,1076543486,null,null,null,null
sns,instagram,1076838804,null,null,null,null
sns,instagram,1076847972,null,null,null,null
sns,instagram,1078379621,null,null,null,null
sns,instagram,1078458723,null,null,null,null
sns,instagram,1078657356,null,null,null,null
sns,instagram,1078719756,null,null,null,null
sns,instagram,1078763549,null,null,null,null
sns,instagram,1079113703,null,null,null,null
sns,instagram,1079393222,null,null,null,null
sns,instagram,1079479751,null,null,null,null
sns,instagram,1079484545,null,null,null,null
sns,instagram,1079825903,null,null,null,null
sns,instagram,1079925338,null,null,null,null
sns,instagram,1080005104,null,null,null,null
sns,instagram,1080646104,null,null,null,null
sns,instagram,1081026309,null,null,null,null
sns,instagram,1081142,null,null,null,null
sns,instagram,1081813551,null,null,null,null
sns,instagram,1081874065,null,null,null,null
sns,instagram,1081981089,null,null,null,null
sns,instagram,1082358457,null,null,null,null
sns,instagram,10826151,null,null,null,null
sns,instagram,1082668554,null,null,null,null
sns,instagram,1082872977,null,null,null,null
sns,instagram,1082922730,null,null,null,null
sns,instagram,1082953,null,null,null,null
sns,instagram,1083052186,null,null,null,null
sns,instagram,1083094154,null,null,null,null
sns,instagram,1083122457,null,null,null,null
sns,instagram,1083268297,null,null,null,null
sns,instagram,10833108,null,null,null,null
sns,instagram,1083348658,null,null,null,null
sns,instagram,1083356922,null,null,null,null
sns,instagram,1083659124,null,null,null,null
sns,instagram,1083667759,null,null,null,null
sns,instagram,1083735020,null,null,null,null
sns,instagram,1083895642,null,null,null,null
sns,instagram,1084171831,null,null,null,null
sns,instagram,1084274070,null,null,null,null
sns,instagram,1084365033,null,null,null,null
sns,instagram,1084380402,null,null,null,null
sns,instagram,1084423097,null,null,null,null
sns,instagram,1084585580,null,null,null,null
sns,instagram,1084665001,null,null,null,null
sns,instagram,1084755236,null,null,null,null
sns,instagram,1085524752,null,null,null,null
sns,instagram,1085708285,null,null,null,null
sns,instagram,10857184,null,null,null,null
sns,instagram,10857206,null,null,null,null
sns,instagram,1085726460,null,null,null,null
sns,instagram,1085988215,null,null,null,null
sns,instagram,1086279313,null,null,null,null
sns,instagram,1086443297,null,null,null,null
sns,instagram,1086572309,null,null,null,null
sns,instagram,1086643930,null,null,null,null
sns,instagram,1086657537,null,null,null,null
sns,instagram,1086686069,null,null,null,null
sns,instagram,1087084795,null,null,null,null
sns,instagram,1087146018,null,null,null,null
sns,instagram,10871477,null,null,null,null
sns,instagram,1087271714,null,null,null,null
sns,instagram,1087440116,null,null,null,null
sns,instagram,10874963,null,null,null,null
sns,instagram,1087501313,null,null,null,null
sns,instagram,1087567295,null,null,null,null
sns,instagram,1087608662,null,null,null,null
sns,instagram,1087648190,null,null,null,null
sns,instagram,1087727484,null,null,null,null
sns,instagram,1087758616,null,null,null,null
sns,instagram,1088038671,null,null,null,null
sns,instagram,1088365974,null,null,null,null
sns,instagram,1088408154,null,null,null,null
sns,instagram,1088558372,null,null,null,null
sns,instagram,1088695320,null,null,null,null
sns,instagram,1088827553,null,null,null,null
sns,instagram,1089060815,null,null,null,null
sns,instagram,1089299575,null,null,null,null
sns,instagram,1089447838,null,null,null,null
sns,instagram,1089520944,null,null,null,null
sns,instagram,1089570553,null,null,null,null
sns,instagram,1089571535,null,null,null,null
sns,instagram,1089609747,null,null,null,null
sns,instagram,1089970100,null,null,null,null
sns,instagram,10900641,null,null,null,null
sns,instagram,1090118740,null,null,null,null
sns,instagram,1090136614,null,null,null,null
sns,instagram,1090254923,null,null,null,null
sns,instagram,1090366000,null,null,null,null
sns,instagram,10904006,null,null,null,null
sns,instagram,1090416,null,null,null,null
sns,instagram,1090503259,null,null,null,null
sns,instagram,10905144,null,null,null,null
sns,instagram,1090701221,null,null,null,null
sns,instagram,1090793,null,null,null,null
sns,instagram,10908632,null,null,null,null
sns,instagram,1091083102,null,null,null,null
sns,instagram,1091375701,null,null,null,null
sns,instagram,1091521632,null,null,null,null
sns,instagram,1091544434,null,null,null,null
sns,instagram,1091580221,null,null,null,null
sns,instagram,1091582,null,null,null,null
sns,instagram,1091705522,null,null,null,null
sns,instagram,1091740252,null,null,null,null
sns,instagram,1091775448,null,null,null,null
sns,instagram,1091819097,null,null,null,null
sns,instagram,1091835907,null,null,null,null
sns,instagram,1091927985,null,null,null,null
sns,instagram,1091957966,null,null,null,null
sns,instagram,1092005051,null,null,null,null
sns,instagram,1092618614,null,null,null,null
sns,instagram,1092732902,null,null,null,null
sns,instagram,1092781342,null,null,null,null
sns,instagram,1092949718,null,null,null,null
sns,instagram,1092970124,null,null,null,null
sns,instagram,1093000285,null,null,null,null
sns,instagram,1093092541,null,null,null,null
sns,instagram,1093191748,null,null,null,null
sns,instagram,1093386080,null,null,null,null
sns,instagram,1093430264,null,null,null,null
sns,instagram,1093547948,null,null,null,null
sns,instagram,1093654704,null,null,null,null
sns,instagram,1093722688,null,null,null,null
sns,instagram,1093733621,null,null,null,null
sns,instagram,1093737438,null,null,null,null
sns,instagram,1093741,null,null,null,null
sns,instagram,1093770800,null,null,null,null
sns,instagram,1093784951,null,null,null,null
sns,instagram,1093867469,null,null,null,null
sns,instagram,1094055611,null,null,null,null
sns,instagram,1094064900,null,null,null,null
sns,instagram,1094175494,null,null,null,null
sns,instagram,1094239250,null,null,null,null
sns,instagram,1094692424,null,null,null,null
sns,instagram,1094833659,null,null,null,null
sns,instagram,1095189407,null,null,null,null
sns,instagram,1095368720,null,null,null,null
sns,instagram,1095568264,null,null,null,null
sns,instagram,1095673362,null,null,null,null
sns,instagram,1095982966,null,null,null,null
sns,instagram,1096038507,null,null,null,null
sns,instagram,1096135490,null,null,null,null
sns,instagram,1096147842,null,null,null,null
sns,instagram,109636,null,null,null,null
sns,instagram,1096384416,null,null,null,null
sns,instagram,1096664882,null,null,null,null
sns,instagram,1096822738,null,null,null,null
sns,instagram,1096869458,null,null,null,null
sns,instagram,1097040485,null,null,null,null
sns,instagram,1097160189,null,null,null,null
sns,instagram,1097187626,null,null,null,null
sns,instagram,1097190713,null,null,null,null
sns,instagram,1097253799,null,null,null,null
sns,instagram,1097319227,null,null,null,null
sns,instagram,1097326378,null,null,null,null
sns,instagram,1097424954,null,null,null,null
sns,instagram,1097515489,null,null,null,null
sns,instagram,1097522672,null,null,null,null
sns,instagram,10976127,null,null,null,null
sns,instagram,10976383,null,null,null,null
sns,instagram,1097721496,null,null,null,null
sns,instagram,1097725204,null,null,null,null
sns,instagram,1097853859,null,null,null,null
sns,instagram,1097974778,null,null,null,null
sns,instagram,1097989635,null,null,null,null
sns,instagram,1098030850,null,null,null,null
sns,instagram,1098163048,null,null,null,null
sns,instagram,1098229592,null,null,null,null
sns,instagram,1098402766,null,null,null,null
sns,instagram,1098413859,null,null,null,null
sns,instagram,1098552736,null,null,null,null
sns,instagram,1098597289,null,null,null,null
sns,instagram,1098672311,null,null,null,null
sns,instagram,1098830285,null,null,null,null
sns,instagram,1098851888,null,null,null,null
sns,instagram,1098875837,null,null,null,null
sns,instagram,10988812,null,null,null,null
sns,instagram,1098919151,null,null,null,null
sns,instagram,10990453,null,null,null,null
sns,instagram,1099051147,null,null,null,null
sns,instagram,1099298815,null,null,null,null
sns,instagram,1099458366,null,null,null,null
sns,instagram,1099549377,null,null,null,null
sns,instagram,1099591485,null,null,null,null
sns,instagram,1099601876,null,null,null,null
sns,instagram,1099726687,null,null,null,null
sns,instagram,1099919136,null,null,null,null
sns,instagram,1099931692,null,null,null,null
sns,instagram,1100021179,null,null,null,null
sns,instagram,1100048466,null,null,null,null
sns,instagram,1100073278,null,null,null,null
sns,instagram,1100302575,null,null,null,null
sns,instagram,1100320682,null,null,null,null
sns,instagram,1100341436,null,null,null,null
sns,instagram,1100353410,null,null,null,null
sns,instagram,11003550,null,null,null,null
sns,instagram,1100380986,null,null,null,null
sns,instagram,1100411224,null,null,null,null
sns,instagram,1100726760,null,null,null,null
sns,instagram,1100879091,null,null,null,null
sns,instagram,1100892837,null,null,null,null
sns,instagram,1101201889,null,null,null,null
sns,instagram,1101342560,null,null,null,null
sns,instagram,1101474987,null,null,null,null
sns,instagram,1101493006,null,null,null,null
sns,instagram,1101660275,null,null,null,null
sns,instagram,1101784067,null,null,null,null
sns,instagram,11021560,null,null,null,null
sns,instagram,1102363657,null,null,null,null
sns,instagram,1102477005,null,null,null,null
sns,instagram,1102672382,null,null,null,null
sns,instagram,1102775690,null,null,null,null
sns,instagram,1102778181,null,null,null,null
sns,instagram,1102838964,null,null,null,null
sns,instagram,1102868164,null,null,null,null
sns,instagram,1102885856,null,null,null,null
sns,instagram,11029114,null,null,null,null
sns,instagram,1103098831,null,null,null,null
sns,instagram,11031267,null,null,null,null
sns,instagram,1103133300,null,null,null,null
sns,instagram,1103255,null,null,null,null
sns,instagram,1103270348,null,null,null,null
sns,instagram,1103306833,null,null,null,null
sns,instagram,1103314744,null,null,null,null
sns,instagram,1103356982,null,null,null,null
sns,instagram,1103489311,null,null,null,null
sns,instagram,1103506469,null,null,null,null
sns,instagram,1103570068,null,null,null,null
sns,instagram,1103604111,null,null,null,null
sns,instagram,1103740488,null,null,null,null
sns,instagram,1103748491,null,null,null,null
sns,instagram,1103969991,null,null,null,null
sns,instagram,1104203572,null,null,null,null
sns,instagram,1104272100,null,null,null,null
sns,instagram,1104361221,null,null,null,null
sns,instagram,1104433680,null,null,null,null
sns,instagram,1104495098,null,null,null,null
sns,instagram,11047787,null,null,null,null
sns,instagram,1104856372,null,null,null,null
sns,instagram,1105002871,null,null,null,null
sns,instagram,1105019117,null,null,null,null
sns,instagram,1105096625,null,null,null,null
sns,instagram,1105227372,null,null,null,null
sns,instagram,1105322569,null,null,null,null
sns,instagram,1105353067,null,null,null,null
sns,instagram,1105377229,null,null,null,null
sns,instagram,1105413923,null,null,null,null
sns,instagram,1105415143,null,null,null,null
sns,instagram,1105537458,null,null,null,null
sns,instagram,1105543271,null,null,null,null
sns,instagram,1105554664,null,null,null,null
sns,instagram,1105639799,null,null,null,null
sns,instagram,1105724864,null,null,null,null
sns,instagram,1105793780,null,null,null,null
sns,instagram,1105961402,null,null,null,null
sns,instagram,1105969246,null,null,null,null
sns,instagram,1105987877,null,null,null,null
sns,instagram,1106060657,null,null,null,null
sns,instagram,1106078189,null,null,null,null
sns,instagram,1106118654,null,null,null,null
sns,instagram,1106152466,null,null,null,null
sns,instagram,1106162263,null,null,null,null
sns,instagram,1106190454,null,null,null,null
sns,instagram,1106325741,null,null,null,null
sns,instagram,1106367794,null,null,null,null
sns,instagram,1106421356,null,null,null,null
sns,instagram,1106457753,null,null,null,null
sns,instagram,1106504013,null,null,null,null
sns,instagram,1106536193,null,null,null,null
sns,instagram,1106758851,null,null,null,null
sns,instagram,1107115169,null,null,null,null
sns,instagram,1107218598,null,null,null,null
sns,instagram,1107641719,null,null,null,null
sns,instagram,1107863937,null,null,null,null
sns,instagram,1107875823,null,null,null,null
sns,instagram,1107939233,null,null,null,null
sns,instagram,1107971901,null,null,null,null
sns,instagram,1107988152,null,null,null,null
sns,instagram,11082587,null,null,null,null
sns,instagram,1108306893,null,null,null,null
sns,instagram,1108343990,null,null,null,null
sns,instagram,11083740,null,null,null,null
sns,instagram,1108493787,null,null,null,null
sns,instagram,1108659357,null,null,null,null
sns,instagram,11086789,null,null,null,null
sns,instagram,1108699895,null,null,null,null
sns,instagram,1108755695,null,null,null,null
sns,instagram,1109072945,null,null,null,null
